profile_id,chat_message,major,university,city,preferred_locations,skills,qualifications,interest,program_type,work_mode,preferred_roles,interview_preference,opportunity_id,company_name,program_name,opportunity_city,opportunity_program_type,opportunity_work_mode,opportunity_skills,opportunity_requirements,opportunity_role_cluster,interview_required,source_url,verified_opportunity,opportunity_inferred_role_cluster,opportunity_inferred_interests,opportunity_inferred_skills,opportunity_required_skills,opportunity_preferred_skills,major_fit_score,skill_match_score,role_interest_score,city_match_score,program_type_score,work_mode_score,verification_score,interview_score,target_score
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,42,The Saudi National Bank (SNB),SNB Rowad Program,Riyadh,Graduate Program,In person,GRC,Graduates (see program page).,General Computing,Not stated,https://www.alahli.com.sa/en/pages/about-us/careers/snb-rowad-program,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity,sql; python; api; cybersecurity; data analysis,python; apis; sql; git,docker; testing; cloud; rest apis,1.0,0.7,0.0,1.0,0.0,0.7,1.0,0.5,66.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,43,National Cybersecurity Authority (NCA) – Academy,Cybersecurity training programs (academy),Riyadh,Training,In person,Incident Response; Networking Fundamentals; SIEM; vuln mgmt; ITIL; Cybersecurity Fundamentals,Undergraduate students in cybersecurity and related majors (per page).,Cybersecurity,Not stated,https://ncac.edu.sa/en/,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,1.0,0.0,0.0,1.0,0.5,0.7,1.0,0.5,57.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,44,PIF | Graduate Development Program,Graduate Development Program (GDP),Riyadh,Graduate Program,In person,dashboards; modeling; SQL; Data analysis,See PIF GDP page; English proficiency proof: IELTS/TOEFL accepted (as specified).,Data Analytics,Not stated,https://www.pif.gov.sa/careers/graduate-development-program/,True,,,,,,1.0,0.5,0.3,1.0,0.0,0.7,1.0,0.5,67.0
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,45,NEOM | GrOW (Graduates Opportunities in Work),GrOW (Graduates Opportunities in Work),Saudi Arabia,Graduate Program,Not stated,ITSM; Networking Fundamentals; troubleshooting,Bachelor or Master; English proficiency; GPA minimum as stated.,Network Engineering,Not stated,https://www.neom.com/en-us/be-part-of-neom/be-part-of-neom/grow,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,1.0,0.0,0.6,0.5,0.0,0.3,1.0,0.5,54.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,46,ROSHN | COOP Trainee Program,COOP Trainee Program,Riyadh,COOP,In person,Co-op university prerequisite; English,"Saudi national; GPA threshold; English; MS Office; COOP prerequisite; upload CV, COOP letter, transcript (per posting).",General Computing,Not stated,https://www.linkedin.com/jobs/view/3916799012,True,,,,,,1.0,0.0,0.0,1.0,0.0,0.7,1.0,0.5,52.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,47,Microsoft | Ru'aa Program (Riyadh),Ru'aa Program Internship (Solution Engineering),Riyadh,Internship,In person,Cloud fundamentals; solution design; Cloud Computing; Machine Learning; Solution Engineering,See posting; Saudi nationals (Ru'aa program); early-career recruitment and skilling.,Machine Learning,Not stated,https://sa.linkedin.com/jobs/view/ru-aa-program-solution-engineering-internship-opportunity-at-microsoft-4289937018,True,AI / Machine Learning,Data Science; Data Engineering,python; sql; machine learning; data analysis,python; machine learning; data analysis; sql; etl,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi,1.0,0.7,0.6,1.0,1.0,0.7,1.0,0.5,85.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,48,Oracle | Business Development Intern (KSA market),Business Development Intern (KSA market),Saudi Arabia,Internship,Not stated,CRM; reporting; Research; Market research; Sales funnel,Fresh graduates; market research; CRM tools (per posting).,General Computing,Not stated,https://sa.linkedin.com/jobs/view/business-development-intern-ksa-market-at-oracle-4302657149,True,,,,,,1.0,0.0,0.0,0.5,1.0,0.3,1.0,0.5,55.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,49,SAP | Student Internship (Riyadh),Student Internship - Riyadh,Riyadh,Internship,In person,Not stated,See SAP posting; internship program with coaching and real business projects.,General Computing,Not stated,https://jobs.sap.com/job/Riyadh-Student-Internship-Riyadh-11435/1290191201/,True,,,,,,1.0,0.0,0.0,1.0,1.0,0.7,1.0,0.5,62.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,50,SAB (Saudi Awwal Bank) | Cooperative Training Programme (COOP),SAB Cooperative Training Programme (COOP),Riyadh,COOP,In person,Not stated,See careers page; COOP integrates academic learning with real work experience (explicit).,General Computing,Not stated,https://careers.sab.com/en/,True,Backend Engineering,FinTech; Software Development; Data Science; Cybersecurity,sql; python; api; cybersecurity; data analysis,python; apis; sql; git,docker; testing; cloud; rest apis,1.0,0.7,0.0,1.0,0.0,0.7,1.0,0.5,66.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,51,Ministry of Finance (Saudi Arabia) | Cooperative Training Program,Cooperative Training Program,Riyadh,COOP,Not stated,Not stated,Saudi national; GPA 'Very Good' threshold; intermediate English; pass screening & interview (per MoF).,General Computing,Not stated,https://www.mof.gov.sa/en/MediaCenter/news/Pages/News_15092024.aspx,True,,,,,,1.0,0.0,0.0,1.0,0.0,0.3,1.0,0.5,50.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,52,Ministry of Industry and Mineral Resources | Cooperative Training,Cooperative Training Initiative,Saudi Arabia,COOP,Not stated,Not stated,See MIM page; targets diploma/bachelor students in applied specializations.,General Computing,Not stated,https://www.mim.gov.sa/en/empower-training/cooperative-training,True,,,,,,1.0,0.0,0.0,0.5,0.0,0.3,1.0,0.5,45.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,53,King Fahd Causeway Authority | Internship Program,Internship Program,Multiple,Internship,Not stated,Incident Response; Networking Fundamentals; SIEM; vuln mgmt,COOP requirements; GPA threshold; personal interview; not graduated (per KFCA).,Network Engineering,Not stated,https://kfca.sa/en/internship,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,1.0,0.0,0.6,0.5,1.0,0.3,1.0,0.5,64.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,54,Tawuniya | Tamheer Program (Fresh Graduates),Tamheer Program,Riyadh,Not stated,In person,Incident Response; Networking Fundamentals; SIEM; vuln mgmt; Tamheer (fresh graduates); English,Fresh graduates; English; minimum GPA 3/4 or 4/5; immediate joining (per posting).,Network Engineering,Not stated,https://sa.linkedin.com/jobs/view/tamheer-program-at-tawuniya-4302299428,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,1.0,0.0,0.6,1.0,0.3,0.7,1.0,0.5,64.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,55,SAMA | SAMA Professional Program (SPP),SAMA Professional Program (SPP),Riyadh,Graduate Program,Not stated,Not stated,Saudi national; bachelor (<=23) or master (<=26); grade at least very good; English proficiency; apply via SAMA career portal (per news).,General Computing,Not stated,https://www.sama.gov.sa/en-US/News/Pages/news-1089.aspx,True,,,,,,1.0,0.0,0.0,1.0,0.0,0.3,1.0,0.5,50.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,56,HRDF | Cooperative Training Product,Cooperative Training Product,Saudi Arabia,COOP,Not stated,Not stated,Saudi citizenship; registered in HRDF e-services; enrolled in diploma/bachelor; not excluded (per HRDF page).,General Computing,Not stated,https://www.hrdf.org.sa/en/products-and-services/programs/individuals/training/cooperative-training/,True,,,,,,1.0,0.0,0.0,0.5,0.0,0.3,1.0,0.5,45.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,57,IBM,"Automation, Data & AI – Intern",Riyadh,Internship,Not stated,APIs; ITIL; Cybersecurity Fundamentals; Automation; Data & AI; Cloud Computing; Containers; MLOps,"Technical degree (e.g., CS/IS/Engineering); interest in Automation or Data&AI or Security or Infrastructure (per posting).",Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/automation-data-ai-intern-at-ibm-3970468169,True,Network Security,Cybersecurity; Cloud / DevOps; Data Science; Data Engineering; Software Development,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment; python; sql; machine learning; data analysis; api; git,networking; linux; security fundamentals; cybersecurity fundamentals; python; machine learning; data analysis; sql; etl; apis; git; javascript; html; css; react,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment; nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi; docker; testing; cloud; rest apis; typescript; ui testing,1.0,0.7,0.6,1.0,1.0,0.3,1.0,0.5,83.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,58,Unifonic,Internship (Unifonic),Riyadh,Internship,In person,ITIL,See internship listing; includes technical assignment stage (per page).,General Computing,Not stated,https://www.unifonic.com/en/careers/internship-4,True,,,,,,1.0,0.0,0.3,1.0,1.0,0.7,1.0,0.5,67.0
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,59,Misk Foundation,Misk Traineeship / Internship Program,Riyadh,Not stated,In person,Not stated,Saudi national; fresh graduate (2023–2024) bachelor/master; GPA threshold; advanced English; full dedication (per page).,General Computing,Not stated,https://hub.misk.org.sa/programs/skills/internship-program-at-mohammed-bin-salman-foundation-misk/,True,,,,,,1.0,0.0,0.0,1.0,0.3,0.7,1.0,0.5,55.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,60,Cisco,Cisco NetVersity (Saudi Arabia),Saudi Arabia,Not stated,In person,Networking Fundamentals; ITIL; Networking; Cybersecurity Fundamentals,High GPA; good English and communication; top Saudi graduates in business and technology majors (per page).,Cybersecurity,Not stated,https://www.cisco.com/web/ME/sa/netversity/whatis.html,True,Network Security,Cybersecurity; Cloud / DevOps,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment,networking; linux; security fundamentals; cybersecurity fundamentals,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment,1.0,0.0,0.3,0.5,0.3,0.7,1.0,0.5,55.0
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,61,KAUST,Visiting Student Research Program (VSRP) Internship,Makkah,Internship,In person,Machine Learning,3rd/4th-year undergrads or master’s; GPA >=3.5/4; English proficiency (per page).,Machine Learning,Not stated,https://admissions.kaust.edu.sa/study/internships,True,AI / Machine Learning,Data Science; Data Engineering,python; sql; machine learning; data analysis,python; machine learning; data analysis; sql; etl,nlp; llm; model training; tensorflow; pytorch; pipelines; spark; data warehouse; bi,1.0,0.7,0.0,0.0,1.0,0.7,1.0,0.5,66.5
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,62,General Authority for Statistics (GASTAT),Cooperative Training Program,Riyadh,COOP,In person,dashboards; modeling; SQL; Data analysis; ITIL,Saudi national; cooperative training required for graduation; must pass interview (per page).,Data Analytics,Not stated,https://www.stats.gov.sa/cooperative-training,True,,,,,,1.0,0.5,0.3,1.0,0.0,0.7,1.0,0.5,67.0
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,63,Saudi Center for Opinion Polling (SCOP),Cooperative Training Program,Riyadh,COOP,In person,dashboards; modeling; SQL; Data analysis; ITIL,Saudi national; bachelor student; cooperative training required; must pass personal interview (per page).,Data Analytics,Not stated,https://scop.sa/en/cooperative-training/,True,,,,,,1.0,0.5,0.3,1.0,0.0,0.7,1.0,0.5,67.0
cs-iau-backend,CS student at IAU with Python and SQL seeking backend developer internship in Riyadh or Dammam.,CS,IAU,Riyadh,Riyadh; Dammam,python; sql,,,Internship,Hybrid,Backend Developer,,64,Al Rajhi Takaful,Cooperative Training Program,Riyadh,COOP,In person,Incident Response; Networking Fundamentals; SIEM; vuln mgmt; ITIL; Cybersecurity Fundamentals; Co-op training letter; English; GPA requirement,Saudi; final academic year; COOP letter; GPA and English requirements per posting.,Cybersecurity,Not stated,https://sa.linkedin.com/jobs/view/cooperative-training-program-at-al-rajhi-takaful-4347373143,True,Network Security,Cybersecurity; Cloud / DevOps; FinTech; Software Development; Data Science,networking; network security; cybersecurity; linux; cloud; soc; siem; penetration testing; incident response; vulnerability assessment; sql; python; api; data analysis,networking; linux; security fundamentals; cybersecurity fundamentals; python; apis; sql; git,firewall; siem; incident response; network monitoring; soc; penetration testing; vulnerability assessment; docker; testing; cloud; rest apis,1.0,0.7,0.0,1.0,0.0,0.7,1.0,0.5,66.5
